hospital_id,code,code_type,cdm_code,rev_code,description,gross_charge,discounted_cash,setting
san_ramon,82104,CPT,7252104,300,ANTITRYPSIN ALPHA PHENO,9.62,7.22,both
san_ramon,,,5319634,250,ANTIVEN CROTAL PER1GM IJ,21860.0,16395.0,both
san_ramon,,,5319634,636,ANTIVEN CROTAL PER1GM IJ,21860.0,16395.0,both
san_ramon,93978,CPT,5062020,921,AORT/INF/IV/BPG COMP,4360.0,3270.0,both
san_ramon,93979,CPT,5067150,921,AORT/IVC/IV/BPG UNI/LTD,1796.0,1347.0,both
san_ramon,,,5338016,250,APAP 120MG SU,80.0,60.0,both
san_ramon,,,5338016,637,APAP 120MG SU,80.0,60.0,both
san_ramon,,,5314016,250,APAP 160M/5M 20.3ML LQ,31.0,23.25,both
san_ramon,,,5314016,637,APAP 160M/5M 20.3ML LQ,31.0,23.25,both
san_ramon,,,5314011,250,APAP 160M/5M 5ML LQ,24.0,18.0,both
san_ramon,,,5314011,637,APAP 160M/5M 5ML LQ,24.0,18.0,both
san_ramon,,,5338020,250,APAP 325MG SU,74.0,55.5,both
san_ramon,,,5338020,637,APAP 325MG SU,74.0,55.5,both
san_ramon,,,5300017,250,APAP 325MG TB,4.0,3.0,both
san_ramon,,,5300017,637,APAP 325MG TB,4.0,3.0,both
san_ramon,,,5300014,250,APAP 500MG ES TB,4.0,3.0,both
san_ramon,,,5300014,637,APAP 500MG ES TB,4.0,3.0,both
san_ramon,,,5338024,250,APAP 650MG SU,71.0,53.25,both
san_ramon,,,5338024,637,APAP 650MG SU,71.0,53.25,both
san_ramon,,,5318338,250,APAP NOS PER 10MG IJ,12.0,9.0,both
san_ramon,,,5318338,636,APAP NOS PER 10MG IJ,12.0,9.0,both
san_ramon,,,5327036,250,APAP/BUTAL/CAF/ TB,60.0,45.0,both
san_ramon,,,5327036,637,APAP/BUTAL/CAF/ TB,60.0,45.0,both
san_ramon,,,5327011,250,APAP/COD 120/12 5ML LQ,100.0,75.0,both
san_ramon,,,5327011,637,APAP/COD 120/12 5ML LQ,100.0,75.0,both
san_ramon,,,5327019,250,APAP/COD 30MG TB,72.0,54.0,both
san_ramon,,,5327019,637,APAP/COD 30MG TB,72.0,54.0,both
san_ramon,,,5300772,250,APIXABAN 2.5MG TB,89.0,66.75,both
san_ramon,,,5300772,637,APIXABAN 2.5MG TB,89.0,66.75,both
san_ramon,,,5300771,250,APIXABAN 5MG TB,89.0,66.75,both
san_ramon,,,5300771,637,APIXABAN 5MG TB,89.0,66.75,both
san_ramon,,,8240451,250,APLIGRAF PER SQ CM,425.0,318.75,both
san_ramon,,,8240451,636,APLIGRAF PER SQ CM,425.0,318.75,both
san_ramon,82172,CPT,7252174,300,APOLIPOPROTEIN/3,6.0,4.5,both
san_ramon,82172,CPT,7252176,300,APOLIPOPROTEIN/4,6.72,5.04,both
san_ramon,,,6900016,360,APP LC SKNSB FNHG 1ST 100SC,3086.0,2314.5,both
san_ramon,,,6900016,361,APP LC SKNSB FNHG 1ST 100SC,3086.0,2314.5,both
san_ramon,,,6900018,360,APP LC SKNSB FNHG 1ST 25SC,3086.0,2314.5,both
san_ramon,,,6900018,361,APP LC SKNSB FNHG 1ST 25SC,3086.0,2314.5,both
san_ramon,,,6900015,360,APP LC SKNSB FNHG EA ADL 100SC,3608.0,2706.0,both
san_ramon,,,6900015,361,APP LC SKNSB FNHG EA ADL 100SC,3608.0,2706.0,both
san_ramon,,,6900017,360,APP LC SKNSB FNHG EA ADL 25SC,1542.0,1156.5,both
san_ramon,,,6900017,361,APP LC SKNSB FNHG EA ADL 25SC,1542.0,1156.5,both
san_ramon,,,6900021,360,APP LC SKNSB T/A/L 1ST 100SC,5194.0,3895.5,both
san_ramon,,,6900021,361,APP LC SKNSB T/A/L 1ST 100SC,5194.0,3895.5,both
san_ramon,,,6900023,360,APP LC SKNSB T/A/L 1ST 25SC,3086.0,2314.5,both
san_ramon,,,6900023,361,APP LC SKNSB T/A/L 1ST 25SC,3086.0,2314.5,both
san_ramon,,,6900022,360,APP LC SKNSB T/A/L EA ADL 25SC,1542.0,1156.5,both
san_ramon,,,6900022,361,APP LC SKNSB T/A/L EA ADL 25SC,1542.0,1156.5,both
san_ramon,,,6900019,360,APP LC SKNSB TAL EA ADL 100SC,2596.0,1947.0,both
san_ramon,,,6900019,361,APP LC SKNSB TAL EA ADL 100SC,2596.0,1947.0,both
san_ramon,,,6900031,360,APP SKNSUB F/N/H/G 1ST 100SC,5121.0,3840.75,both
san_ramon,,,6900031,361,APP SKNSUB F/N/H/G 1ST 100SC,5121.0,3840.75,both
san_ramon,,,6900029,360,APP SKNSUB F/N/H/G 1ST 25SC,5121.0,3840.75,both
san_ramon,,,6900029,361,APP SKNSUB F/N/H/G 1ST 25SC,5121.0,3840.75,both
san_ramon,,,6900030,360,APP SKNSUB F/N/H/G EA ADL 25SC,2653.0,1989.75,both
san_ramon,,,6900030,361,APP SKNSUB F/N/H/G EA ADL 25SC,2653.0,1989.75,both
san_ramon,,,6900028,360,APP SKNSUB GRFT T/A/L ADL100SC,8397.0,6297.75,both
san_ramon,,,6900028,361,APP SKNSUB GRFT T/A/L ADL100SC,8397.0,6297.75,both
san_ramon,,,6900026,360,APP SKNSUB GRFT T/A/L ADL25SC,3608.0,2706.0,both
san_ramon,,,6900026,361,APP SKNSUB GRFT T/A/L ADL25SC,3608.0,2706.0,both
san_ramon,,,6900025,360,APP SKNSUB GRFT T/A/L<1ST 25SC,7194.0,5395.5,both
san_ramon,,,6900025,361,APP SKNSUB GRFT T/A/L<1ST 25SC,7194.0,5395.5,both
san_ramon,,,6900091,360,APPLY ML COMPRS LWR LEG,1246.0,934.5,both
san_ramon,,,6900091,361,APPLY ML COMPRS LWR LEG,1246.0,934.5,both
san_ramon,86052,CPT,7253012,300,AQUAPORINE 4 AB,439.25,329.44,both
san_ramon,,,5330217,250,ARFORMOTEROL15MCG/2ML IS,222.0,166.5,both
san_ramon,,,5330217,637,ARFORMOTEROL15MCG/2ML IS,222.0,166.5,both
san_ramon,,,5318344,250,ARGATROBAN NONESRD 1MGIJ,34.0,25.5,both
san_ramon,,,5318344,636,ARGATROBAN NONESRD 1MGIJ,34.0,25.5,both
san_ramon,,,5300784,250,ARIPIPRAZOLE 10MG TB,159.0,119.25,both
san_ramon,,,5300784,637,ARIPIPRAZOLE 10MG TB,159.0,119.25,both
san_ramon,,,5300780,250,ARIPIPRAZOLE 15MG TB,201.0,150.75,both
san_ramon,,,5300780,637,ARIPIPRAZOLE 15MG TB,201.0,150.75,both
san_ramon,,,5300783,250,ARIPIPRAZOLE 5MG TB,274.0,205.5,both
san_ramon,,,5300783,637,ARIPIPRAZOLE 5MG TB,274.0,205.5,both
san_ramon,,,5314277,250,ARIPIPRAZOLE 5MG/5ML LQ,291.0,218.25,both
san_ramon,,,5314277,637,ARIPIPRAZOLE 5MG/5ML LQ,291.0,218.25,both
san_ramon,82175,CPT,7252175,300,ARSENIC/3,9.0,6.75,both
san_ramon,,,4612005,360,ARTERIAL CATH MONIT/SAMP,3445.0,2583.75,both
san_ramon,,,4616222,360,ARTERIOGR CAR NK SEL,14681.0,11010.75,both
san_ramon,,,4616221,360,ARTEROGRAM ARCH NON SEL,32080.0,24060.0,both
san_ramon,,,4020720,250,ARTHROFLEX PER SQ CM,706.0,529.5,both
san_ramon,,,4020720,636,ARTHROFLEX PER SQ CM,706.0,529.5,both
san_ramon,,,8131014,278,ARTICULAR COMPONENT,14429.0,10821.75,both
san_ramon,,,5338095,250,ASA 300MG SU,56.0,42.0,both
san_ramon,,,5338095,637,ASA 300MG SU,56.0,42.0,both
san_ramon,,,5301108,250,ASA 325MG EC TB,4.0,3.0,both
san_ramon,,,5301108,637,ASA 325MG EC TB,4.0,3.0,both
san_ramon,,,5301113,250,ASA 325MG TB,3.0,2.25,both
san_ramon,,,5301113,637,ASA 325MG TB,3.0,2.25,both
san_ramon,,,5338116,250,ASA 600MG SU,65.0,48.75,both
san_ramon,,,5338116,637,ASA 600MG SU,65.0,48.75,both
san_ramon,,,5301110,250,ASA 81MG CTB,4.0,3.0,both
san_ramon,,,5301110,637,ASA 81MG CTB,4.0,3.0,both
san_ramon,,,5301109,250,ASA 81MG EC TB,4.0,3.0,both
san_ramon,,,5301109,637,ASA 81MG EC TB,4.0,3.0,both
san_ramon,,,5301112,250,ASA BUFFERED 325MG TB,3.0,2.25,both
san_ramon,,,5301112,637,ASA BUFFERED 325MG TB,3.0,2.25,both
san_ramon,82180,CPT,7252180,300,ASCORBIC ACID,11.24,8.43,both
san_ramon,,,5301057,250,ASCORBIC ACID 250MG TB,71.0,53.25,both
san_ramon,,,5301057,637,ASCORBIC ACID 250MG TB,71.0,53.25,both
san_ramon,,,5301061,250,ASCORBIC ACID 500MG TB,68.0,51.0,both
san_ramon,,,5301061,637,ASCORBIC ACID 500MG TB,68.0,51.0,both
san_ramon,83520,CPT,7252217,300,ASIALO GM1 AB,17.08,12.81,both
san_ramon,,,5050160,360,ASP ABS/HEMAT/CYST,1331.0,998.25,both
san_ramon,,,5061160,360,ASP ABS/HEMAT/CYST,1540.0,1155.0,both
san_ramon,,,6900132,360,ASP ABS/HEMAT/CYST,1960.0,1470.0,both
san_ramon,,,6900132,361,ASP ABS/HEMAT/CYST,1960.0,1470.0,both
san_ramon,,,4900608,360,ASP/INJ INTERM JT WO/US,3004.0,2253.0,both
san_ramon,,,5050608,360,ASP/INJ INTERM JT WO/US,3049.0,2286.75,both
san_ramon,,,4610390,360,ASP/INJ RENL CYST/PELVIS,4159.0,3119.25,both
san_ramon,,,5057585,360,ASP/INJ RENL CYST/PELVIS,4595.0,3446.25,both
san_ramon,,,5067610,360,ASP/INJ RENL CYST/PELVIS,6192.0,4644.0,both
san_ramon,86606,CPT,7256606,300,ASPERGILLUS AB,25.6,19.2,both
san_ramon,86606,CPT,7256932,300,ASPERGILLUS AB/4,4.53,3.4,both
san_ramon,86606,CPT,7258691,300,ASPERGILLUS AB/6,21.66,16.25,both
san_ramon,87305,CPT,7257306,300,ASPERGILLUS IA,59.5,44.63,both
san_ramon,87305,CPT,7258730,300,ASPERGILLUS IA/2,157.5,118.13,both
san_ramon,,,3071004,360,ASPIR BREAST CYST,2791.0,2093.25,both
san_ramon,,,5066650,360,ASPIR BREAST CYST,3205.0,2403.75,both
san_ramon,,,5060607,360,ASPIR/INJ INTMD JT W/US,1955.0,1466.25,both
san_ramon,,,4900610,360,ASPIR/INJ MAJ JT WO/US,3674.0,2755.5,both
san_ramon,,,5060610,360,ASPIR/INJ MAJ JT WO/US,2426.0,1819.5,both
san_ramon,,,5060611,360,ASPIR/INJ MAJOR JT W/US,2540.0,1905.0,both
san_ramon,,,4900600,360,ASPIR/INJ SM JNT WO/US,1328.0,996.0,both
san_ramon,,,5060604,360,ASPIR/INJ SMALL JT W/US,1336.0,1002.0,both
san_ramon,,,8120100,276,ASTIGMATISM CORRECT IOL,3319.0,2489.25,both
san_ramon,,,5301137,250,ATENOLOL 25MG TB,47.0,35.25,both
san_ramon,,,5301137,637,ATENOLOL 25MG TB,47.0,35.25,both
san_ramon,,,5301138,250,ATENOLOL 50MG TB,80.0,60.0,both
san_ramon,,,5301138,637,ATENOLOL 50MG TB,80.0,60.0,both
san_ramon,,,5318363,250,ATEZOLIZUMAB PER 10MG IJ,618.0,463.5,both
san_ramon,,,5318363,636,ATEZOLIZUMAB PER 10MG IJ,618.0,463.5,both
san_ramon,,,5301145,250,ATORVASTATIN 10MG TB,112.0,84.0,both
san_ramon,,,5301145,637,ATORVASTATIN 10MG TB,112.0,84.0,both
san_ramon,,,5301146,250,ATORVASTATIN 20MG TB,146.0,109.5,both
san_ramon,,,5301146,637,ATORVASTATIN 20MG TB,146.0,109.5,both
san_ramon,,,5301147,250,ATORVASTATIN 40MG TB,99.0,74.25,both
san_ramon,,,5301147,637,ATORVASTATIN 40MG TB,99.0,74.25,both
san_ramon,,,5301148,250,ATORVASTATIN 80MG TB,84.0,63.0,both
san_ramon,,,5301148,637,ATORVASTATIN 80MG TB,84.0,63.0,both
san_ramon,,,5314293,250,ATOVAQUONE 750/5 5ML LQ,521.0,390.75,both
san_ramon,,,5314293,637,ATOVAQUONE 750/5 5ML LQ,521.0,390.75,both
san_ramon,,,4619379,360,ATRIAL APPENDGE OCCLUSN,40722.0,30541.5,both
san_ramon,,,5315081,250,ATROP/HYOS/PB/SCOP10MLLQ,45.0,33.75,both
san_ramon,,,5315081,637,ATROP/HYOS/PB/SCOP10MLLQ,45.0,33.75,both
san_ramon,,,5330275,250,ATROPINE 1% 2ML OS,60.0,45.0,both
san_ramon,,,5330275,637,ATROPINE 1% 2ML OS,60.0,45.0,both
san_ramon,,,5330282,250,ATROPINE 1% 5ML OS,483.0,362.25,both
san_ramon,,,5330282,637,ATROPINE 1% 5ML OS,483.0,362.25,both
san_ramon,,,5318387,250,ATROPINE PER 0.01MG IJ,3.0,2.25,both
san_ramon,,,5318387,636,ATROPINE PER 0.01MG IJ,3.0,2.25,both
san_ramon,,,5318388,250,ATROPINE PER 0.01MGPFSIJ,4.0,3.0,both
san_ramon,,,5318388,636,ATROPINE PER 0.01MGPFSIJ,4.0,3.0,both
san_ramon,92552,CPT,5762552,471,AUDIOMETRY PURE TONE AIR ONLY,145.0,108.75,both
san_ramon,,,5301215,250,AZATHIOPRINE 50MG TB,60.0,45.0,both
san_ramon,,,5301215,637,AZATHIOPRINE 50MG TB,60.0,45.0,both
san_ramon,,,5318424,250,AZITHROM PER500MG IVPBIJ,1769.0,1326.75,both
san_ramon,,,5318424,636,AZITHROM PER500MG IVPBIJ,1769.0,1326.75,both
san_ramon,,,5314300,250,AZITHROMYC 100/5 15ML LQ,516.0,387.0,both
san_ramon,,,5314300,637,AZITHROMYC 100/5 15ML LQ,516.0,387.0,both
san_ramon,,,5314270,250,AZITHROMYC 100/5 5ML LQ,220.0,165.0,both
san_ramon,,,5314270,637,AZITHROMYC 100/5 5ML LQ,220.0,165.0,both
san_ramon,,,5314304,250,AZITHROMYC 200/5 30ML LQ,768.0,576.0,both
san_ramon,,,5314304,637,AZITHROMYC 200/5 30ML LQ,768.0,576.0,both
san_ramon,,,5314305,250,AZITHROMYC 200/5 5ML LQ,349.0,261.75,both
san_ramon,,,5314305,637,AZITHROMYC 200/5 5ML LQ,349.0,261.75,both
san_ramon,,,5301220,250,AZITHROMYCIN 250MG TB,327.0,245.25,both
san_ramon,,,5301220,637,AZITHROMYCIN 250MG TB,327.0,245.25,both
san_ramon,,,5318414,250,AZITHROMYCIN PER500MG IJ,869.0,651.75,both
san_ramon,,,5318414,636,AZITHROMYCIN PER500MG IJ,869.0,651.75,both
san_ramon,,,5318430,250,AZTREONAM PER 100MG IJ,114.0,85.5,both
san_ramon,,,5318430,636,AZTREONAM PER 100MG IJ,114.0,85.5,both
san_ramon,83880,CPT,4103527,300,B-TYP NATRIURETC PEPTIDE,1600.0,1200.0,both
san_ramon,83880,CPT,4153527,300,B-TYP NATRIURETC PEPTIDE,927.0,695.25,both
san_ramon,83880,CPT,7258450,300,B-TYP NATRIURETC PEPTIDE/2,45.0,33.75,both
san_ramon,,,5334293,250,BACITRACIN 30GM OI,116.0,87.0,both
san_ramon,,,5334293,637,BACITRACIN 30GM OI,116.0,87.0,both
san_ramon,,,5318453,250,BACITRACIN 50000U IJ,867.0,650.25,both
san_ramon,,,5334294,250,BACITRACIN500U/1GM OI,2.0,1.5,both
san_ramon,,,5334294,637,BACITRACIN500U/1GM OI,2.0,1.5,both
san_ramon,,,5334291,250,BACITRACIN500U/GM15GM OI,76.0,57.0,both
san_ramon,,,5334291,637,BACITRACIN500U/GM15GM OI,76.0,57.0,both
san_ramon,,,5301357,250,BACLOFEN 10MG TB,71.0,53.25,both
san_ramon,,,5301357,637,BACLOFEN 10MG TB,71.0,53.25,both
san_ramon,,,5301361,250,BACLOFEN 20MG TB,118.0,88.5,both
san_ramon,,,5301361,637,BACLOFEN 20MG TB,118.0,88.5,both
san_ramon,86609,CPT,7256601,300,BACTERIUM AB NES,25.6,19.2,both
san_ramon,,,5301366,250,BARICITINIB 2MG TB,579.0,434.25,both
san_ramon,,,5301366,637,BARICITINIB 2MG TB,579.0,434.25,both
san_ramon,,,8240009,278,BARRIER ADHESION,1529.0,1146.75,both
san_ramon,,,8240515,278,BARRIER ADHESION 2,17085.0,12813.75,both
san_ramon,86611,CPT,7256611,300,BARTONELLA AB/3,3.66,2.75,both
san_ramon,86611,CPT,7256612,300,BARTONELLA AB/4,3.66,2.75,both
san_ramon,86611,CPT,7256613,300,BARTONELLA AB/5,3.66,2.75,both
san_ramon,86611,CPT,7256614,300,BARTONELLA AB/6,3.68,2.76,both
san_ramon,87471,CPT,7257471,300,BARTONELLA AMP PRB,150.0,112.5,both
san_ramon,,,4012958,278,BASE POST MOD GLENOID ZIM CL,9494.0,7120.5,both
san_ramon,,,4013068,278,BASE TIB TRIATH TRITN STRY CL,13796.0,10347.0,both
san_ramon,,,4013070,278,BASE TIB UNCOAT TS STRYKER CL,12204.0,9153.0,both
san_ramon,,,4012828,278,BASE TIB UNCT COCR TI DPY CL,9884.0,7413.0,both
san_ramon,,,4013069,278,BASE TIB UNCT TRIATH STRYK CL,10294.0,7720.5,both
san_ramon,,,4013006,278,BASE TIB UNCT UNCT PRS ZIM CL,11164.0,8373.0,both
san_ramon,,,4013411,278,BASE TIB UNCTD ALL POLY DJO CL,10887.0,8165.25,both
san_ramon,,,4012827,278,BASE TIBIAL COATD RP DEPUY CL,9884.0,7413.0,both
san_ramon,,,4012826,278,BASE TIBIAL COATED DEPUY CL,11860.0,8895.0,both
san_ramon,,,4013421,278,BASEPLATE GLENOID DJO CL,16330.0,12247.5,both
san_ramon,,,4013032,278,BASEPLATE REVERSE STRYKER CL,10612.0,7959.0,both
san_ramon,,,4012966,278,BASEPLT AUG REV GLENOID ZIM CL,17667.0,13250.25,both
san_ramon,,,4013501,278,BASEPLT GLENOID RVS TORNIER CL,15241.0,11430.75,both
san_ramon,,,4012955,278,BASEPLT GLENOID ZIMMER CL,17799.0,13349.25,both
san_ramon,80048,CPT,4100166,300,BASIC METABOLIC PANEL,2691.0,2018.25,both
san_ramon,80048,CPT,4150166,300,BASIC METABOLIC PANEL,960.0,720.0,both
san_ramon,92540,CPT,5712540,471,BASIC VESTIBULAR EXAM,923.0,692.25,both
san_ramon,81207,CPT,7270010,310,BCR/ABL 1 MINOR BREAKPNT,106.0,79.5,both
san_ramon,81207,CPT,7259203,310,BCR/ABL 1 MINOR BREAKPNT/2,80.4,60.3,both
san_ramon,81206,CPT,7270009,310,BCR/ABL1 MAJOR BREAKPNT,134.0,100.5,both
san_ramon,81206,CPT,7259202,310,BCR/ABL1 MAJOR BREAKPNT/2,82.5,61.88,both
san_ramon,81208,CPT,7270011,310,BCR/ABL1 OTHER BREAKPNT,292.0,219.0,both
san_ramon,36416,CPT,5506415,460,BD GAS CAP STICK,356.0,267.0,both
san_ramon,,,5327806,250,BELLADONNA OPIUM 60MGSU,104.0,78.0,both
san_ramon,,,5334410,250,BENZOCAINE 20% 0.5ML TS,229.0,171.75,both
san_ramon,,,5301478,250,BENZOCAINE 6MG LZ,5.0,3.75,both
san_ramon,,,5301478,637,BENZOCAINE 6MG LZ,5.0,3.75,both
san_ramon,,,5301480,250,BENZOCAINE-MENTH EACH LZ,5.0,3.75,both
san_ramon,,,5301480,637,BENZOCAINE-MENTH EACH LZ,5.0,3.75,both
san_ramon,,,5334430,250,BENZOCAINE20% 60ML SP,601.0,450.75,both
san_ramon,,,5334428,250,BENZOCAINE20%82.5ML SP,215.0,161.25,both
san_ramon,,,5334428,637,BENZOCAINE20%82.5ML SP,215.0,161.25,both
san_ramon,80346,CPT,7252512,300,BENZODIAZEPINES 1-12/7,11.54,8.66,both
san_ramon,,,5301499,250,BENZONATATE 100MG CP,68.0,51.0,both
san_ramon,,,5301499,637,BENZONATATE 100MG CP,68.0,51.0,both
san_ramon,,,5301522,250,BENZTROPINE 1MG TB,60.0,45.0,both
san_ramon,,,5301522,637,BENZTROPINE 1MG TB,60.0,45.0,both
san_ramon,,,5318538,250,BENZTROPINE PER 1MG IJ,275.0,206.25,both
san_ramon,,,5318538,636,BENZTROPINE PER 1MG IJ,275.0,206.25,both
san_ramon,86146,CPT,7256115,300,BETA 2 GLYCOPROT I AB EA,4.07,3.05,both
san_ramon,86146,CPT,7256116,300,BETA 2 GLYCOPROT I AB EA/2,4.07,3.05,both
san_ramon,86146,CPT,7256117,300,BETA 2 GLYCOPROT I AB EA/3,9.78,7.34,both
san_ramon,86146,CPT,7256146,300,BETA 2 GLYCOPROT I AB EA/4,24.75,18.56,both
san_ramon,82232,CPT,7252231,300,BETA-2-MICROGLOBLN,8.0,6.0,both
san_ramon,82232,CPT,7252232,300,BETA-2-MICROGLOBLN/2,4.0,3.0,both
san_ramon,82232,CPT,7252233,300,BETA-2-MICROGLOBLN/3,8.0,6.0,both
san_ramon,,,5318558,250,BETAMETHASONE PER 6MG IJ,222.0,166.5,both
san_ramon,,,5318558,636,BETAMETHASONE PER 6MG IJ,222.0,166.5,both
san_ramon,,,5301580,250,BETHANECHOL 25MG TB,95.0,71.25,both
san_ramon,,,5301580,637,BETHANECHOL 25MG TB,95.0,71.25,both
san_ramon,,,5318608,250,BEVACIZUMAB-AWWB PER 10MG IJ,674.0,505.5,both
san_ramon,,,5318608,636,BEVACIZUMAB-AWWB PER 10MG IJ,674.0,505.5,both
san_ramon,,,8031126,274,BG FECAL COLLECTION,55.0,41.25,both
san_ramon,,,5301590,250,BICALUTAMIDE 50MG TB,180.0,135.0,both
san_ramon,,,5301590,637,BICALUTAMIDE 50MG TB,180.0,135.0,both
san_ramon,82239,CPT,7252241,300,BILE ACIDS TOTAL/2,4.0,3.0,both
san_ramon,74363,CPT,4614363,320,BILIARY DIL W/WO STENT,5531.0,4148.25,both
san_ramon,,,4618205,360,BILIARY ENDO DIL WO STNT,10908.0,8181.0,both
san_ramon,82248,CPT,4102253,300,BILIRUBIN DIRECT,1037.0,777.75,both
san_ramon,82248,CPT,4152253,300,BILIRUBIN DIRECT,368.0,276.0,both
san_ramon,82247,CPT,4152250,300,BILIRUBIN TOTAL,68.0,51.0,both
san_ramon,82247,CPT,4102250,300,BILIRUBIN TOTAL/2,168.0,126.0,both
san_ramon,82247,CPT,7252250,300,BILIRUBIN TOTAL/2,20.0,15.0,both
san_ramon,,,5330414,250,BIMATOPROST PER 1MCG EYE IMPL,978.0,733.5,both
san_ramon,,,5330414,636,BIMATOPROST PER 1MCG EYE IMPL,978.0,733.5,both
san_ramon,,,5330416,250,BIMATOPROST.01% 2.5ML OS,1250.0,937.5,both
san_ramon,,,5330416,637,BIMATOPROST.01% 2.5ML OS,1250.0,937.5,both
san_ramon,84410,CPT,7254411,300,BIOAVAILABLE TESTOSTERONE/2,38.42,28.82,both
san_ramon,,,4020738,250,BIODFENCE G3 2CMX3CM PER SQ CM,1800.0,1350.0,both
san_ramon,,,4020738,636,BIODFENCE G3 2CMX3CM PER SQ CM,1800.0,1350.0,both
san_ramon,,,4020741,250,BIODFENCE G3 2CMX4CM PER SQ CM,1553.0,1164.75,both
san_ramon,,,4020741,636,BIODFENCE G3 2CMX4CM PER SQ CM,1553.0,1164.75,both
san_ramon,,,4020739,250,BIODFENCE G3 2CMX6CM PER SQ CM,1260.0,945.0,both
san_ramon,,,4020739,636,BIODFENCE G3 2CMX6CM PER SQ CM,1260.0,945.0,both
san_ramon,,,4020740,250,BIODFENCE G3 4CMX4CM PER SQ CM,1150.0,862.5,both
san_ramon,,,4020740,636,BIODFENCE G3 4CMX4CM PER SQ CM,1150.0,862.5,both
san_ramon,202U,CPT,7250513,300,BIOFIRE 22 TRGT SARSCOV2,296.31,222.23,both
san_ramon,,,5057503,360,BIOPSY BONE DEEP,1381.0,1035.75,both
san_ramon,,,5057504,360,BIOPSY BONE SUPERFICIAL,1373.0,1029.75,both
san_ramon,94660,CPT,5501857,410,BIPAP INITIAL,4420.0,3315.0,both
san_ramon,94660,CPT,5504663,410,BIPAP LESS THAN 12HRS,4202.0,3151.5,both
san_ramon,94660,CPT,5504662,410,BIPAP MANAGEMENT DLY,3536.0,2652.0,both
san_ramon,,,5338162,250,BISACODYL 10MG SU,56.0,42.0,both
san_ramon,,,5338162,637,BISACODYL 10MG SU,56.0,42.0,both
san_ramon,,,5301602,250,BISACODYL 5MG EC TB,3.0,2.25,both
san_ramon,,,5301602,637,BISACODYL 5MG EC TB,3.0,2.25,both
san_ramon,,,5316007,250,BISMUTH SUBSALI 120ML LQ,58.0,43.5,both
san_ramon,,,5316007,637,BISMUTH SUBSALI 120ML LQ,58.0,43.5,both
san_ramon,,,5316006,250,BISMUTH SUBSALI 15ML LQ,15.0,11.25,both
san_ramon,,,5316006,637,BISMUTH SUBSALI 15ML LQ,15.0,11.25,both
san_ramon,,,5314360,250,BISMUTH SUBSALI 240ML LQ,31.0,23.25,both
san_ramon,,,5314360,637,BISMUTH SUBSALI 240ML LQ,31.0,23.25,both
san_ramon,,,5316005,250,BISMUTH SUBSALI 30ML LQ,15.0,11.25,both
san_ramon,,,5316005,637,BISMUTH SUBSALI 30ML LQ,15.0,11.25,both
san_ramon,,,5301605,250,BISOPROLOL 5MG TB,60.0,45.0,both
san_ramon,,,5301605,637,BISOPROLOL 5MG TB,60.0,45.0,both
san_ramon,,,5318617,250,BIVALIRUDIN PER 1MG IJ,38.0,28.5,both
san_ramon,,,5318617,636,BIVALIRUDIN PER 1MG IJ,38.0,28.5,both
san_ramon,86612,CPT,7256198,300,BLASTOMYCES AB,12.22,9.17,both
san_ramon,86891,CPT,3216891,300,BLD AUTOSLV INTRA/PSOP,5736.0,4302.0,both
san_ramon,86891,CPT,3306891,300,BLD AUTOSLV INTRA/PSOP,5077.0,3807.75,both
san_ramon,,,4500018,399,BLD PLASMA FROZEN,423.0,317.25,both
san_ramon,,,4500026,399,BLD PLATELET PHERESIS,1692.0,1269.0,both
san_ramon,,,4500024,399,BLD PLT PHER LEUKO REDUC,1692.0,1269.0,both
san_ramon,,,4500014,399,BLD RC PACKED,412.0,309.0,both
san_ramon,85007,CPT,4105007,300,BLD SMR EXAM W/DIFF,259.0,194.25,both
san_ramon,85007,CPT,4155007,300,BLD SMR EXAM W/DIFF,408.0,306.0,both
san_ramon,86900,CPT,4106080,300,BLD TYPE ABO,859.0,644.25,both
san_ramon,86900,CPT,4156080,300,BLD TYPE ABO,353.0,264.75,both
san_ramon,86900,CPT,7036080,300,BLD TYPE ABO,25.0,18.75,both
san_ramon,86904,CPT,7036925,300,BLD TYPE PAT SERUM SCRN,45.0,33.75,both
san_ramon,86901,CPT,4106100,300,BLD TYPE RH (D),750.0,562.5,both
san_ramon,86901,CPT,4156100,300,BLD TYPE RH (D),353.0,264.75,both
san_ramon,86901,CPT,7036100,300,BLD TYPE RH (D),20.0,15.0,both
san_ramon,86906,CPT,7036105,300,BLD TYPE RH PHENOTYP CMP,61.2,45.9,both
san_ramon,84520,CPT,4104520,300,BLD UREA NITROGEN QUAN,270.0,202.5,both
san_ramon,84520,CPT,4154520,300,BLD UREA NITROGEN QUAN,82.0,61.5,both
san_ramon,,,8240528,278,BLN DISSCT SPCMKR HERNIA,7042.0,5281.5,both
san_ramon,,,8240010,278,BLN DISSECT SPACEMAKER,1911.0,1433.25,both
san_ramon,36430,CPT,6290011,391,BLOOD ADMINISTRATION 1-2 UNITS,1136.0,852.0,both
san_ramon,36430,CPT,6290012,391,BLOOD ADMINISTRATION 3-4 UNITS,1880.0,1410.0,both
san_ramon,36430,CPT,6290013,391,BLOOD ADMINISTRATION 5-6 UNITS,2802.0,2101.5,both
